# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = eight_schools_cp_model
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = eight_schools.data.R
# init = 2 (Default)
# random
#   seed = 483892929
# output
#   file = eight_schools_cp.output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,tau,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8
-13.29,0.333365,0.318247,2,3,0,16.5985,0.520413,2.21823,-2.65542,0.499971,1.99713,4.29659,1.61207,-0.491746,3.15198,2.20714
-12.4201,0.273501,0.318247,5,19,0,20.7178,2.41326,2.27958,-0.160093,4.51928,4.9791,1.7146,3.52326,0.700568,5.99522,3.77525
-12.4201,0.0035253,0.318247,2,3,0,16.3941,2.41326,2.27958,-0.160093,4.51928,4.9791,1.7146,3.52326,0.700568,5.99522,3.77525
-12.535,0.335722,0.318247,2,3,0,18.0447,2.26624,2.20676,6.08029,3.71188,3.47856,3.74556,4.8797,0.308103,3.35013,-0.534483
-12.535,2.16072e-06,0.318247,1,1,0,16.3465,2.26624,2.20676,6.08029,3.71188,3.47856,3.74556,4.8797,0.308103,3.35013,-0.534483
-12.535,0.000102791,0.318247,2,3,0,18.5435,2.26624,2.20676,6.08029,3.71188,3.47856,3.74556,4.8797,0.308103,3.35013,-0.534483
-14.2495,0.893845,0.318247,3,7,0,18.0716,4.42657,3.69658,3.98715,6.57609,4.72106,5.82274,-2.11486,6.85561,8.52199,6.56855
-12.9235,0.886746,0.318247,3,7,0,19.1301,7.44461,3.74659,11.2124,5.55948,8.44734,6.72613,7.65506,7.08231,10.5827,10.8825
-15.1535,0.806866,0.318247,2,3,0,16.0826,6.61837,3.34907,13.7508,6.81734,8.20548,6.36237,8.89407,6.43131,12.1566,10.7977
-12.5166,0.311039,0.318247,3,7,0,17.8118,9.64381,2.96557,11.5006,5.76162,8.4738,7.46684,7.87542,8.86682,12.0946,6.52393
-12.5166,0.0713325,0.318247,2,3,0,16.9014,9.64381,2.96557,11.5006,5.76162,8.4738,7.46684,7.87542,8.86682,12.0946,6.52393
-14.3941,0.600487,0.318247,3,7,0,20.2052,9.5124,3.2879,11.3068,7.3274,10.5902,7.59623,10.5242,3.96674,15.1535,8.27743
-16.5962,0.870935,0.318247,4,15,0,19.8616,6.78167,5.59995,5.43915,8.67788,0.110012,9.50886,-0.0702856,5.29259,8.17468,12.717
-18.0545,0.9753,0.318247,3,7,0,22.1,7.71483,5.22273,7.39781,12.1786,7.49547,17.0807,7.54544,2.96322,9.35197,1.05126
-18.9434,0.944274,0.318247,3,7,0,21.8308,9.15003,6.05292,13.285,14.8965,4.2655,13.1032,6.53947,-0.180892,5.15648,2.56226
-22.6937,0.964008,0.318247,4,15,0,25.5354,7.38567,11.2014,13.6976,13.8308,24.7166,2.33076,0.323549,-0.204678,17.1907,9.32509
-23.1119,0.951622,0.318247,3,7,0,25.7791,10.8174,7.54745,11.2613,11.1685,20.2365,3.06654,-3.92949,-5.14378,18.1291,11.4609
-29.2405,0.962997,0.318247,4,15,0,31.9326,5.59272,11.9584,41.1307,-2.8698,14.4444,19.6024,-10.2758,-7.8541,10.2034,13.6178
-24.6042,0.944206,0.318247,4,15,0,33.4116,11.4917,10.2087,-2.59415,14.1965,-0.974241,0.516726,3.64949,19.1547,16.4115,12.1589
-27.3858,0.880941,0.318247,3,7,0,29.9118,7.78057,16.887,-3.3296,13.9118,2.79625,-0.567598,1.62634,21.5102,23.9635,7.76679
-23.0228,0.983685,0.318247,4,15,0,32.6781,8.8349,12.0776,14.6394,14.053,16.5586,9.92463,-8.34031,-0.591024,13.3998,21.4016
-24.7031,0.947856,0.318247,4,15,0,29.0641,12.8618,10.7319,19.7878,-0.1071,3.90856,15.0254,8.92116,-2.32299,27.6596,26.9927
-18.0705,0.983027,0.318247,4,15,0,29.7679,1.8788,4.07023,5.04232,3.34504,-2.22478,2.63058,3.7169,1.05144,-2.35798,-7.01925
-19.059,0.936481,0.318247,2,3,0,21.3998,1.06987,5.32834,7.53281,5.91119,-0.276242,-1.51213,3.7128,0.116276,-1.55647,-8.38268
-18.0282,0.969876,0.318247,3,7,0,22.1111,0.215365,5.11574,7.18251,1.94643,-0.638601,-4.69277,3.43973,-1.97324,11.1197,-0.173357
-15.0269,0.920715,0.318247,3,7,0,20.8701,2.27519,2.72515,-2.61656,4.23614,-0.396896,3.84691,6.23925,3.68923,1.18617,2.74942
-14.0419,0.643855,0.318247,2,3,0,19.2618,1.50847,2.99882,1.14941,3.21119,2.85566,-0.0871009,2.1949,1.7013,-3.11251,0.0159387
-14.0419,0.00300381,0.318247,2,3,0,24.254,1.50847,2.99882,1.14941,3.21119,2.85566,-0.0871009,2.1949,1.7013,-3.11251,0.0159387
-14.0419,0.00452025,0.318247,2,3,0,19.4844,1.50847,2.99882,1.14941,3.21119,2.85566,-0.0871009,2.1949,1.7013,-3.11251,0.0159387
-13.4301,0.785846,0.318247,3,7,0,17.2646,3.60554,3.30345,2.67527,5.65043,2.32939,5.39556,4.03358,6.07164,9.66444,1.62405
-13.4301,0.842254,0.318247,2,3,0,16.6589,3.60554,3.30345,2.67527,5.65043,2.32939,5.39556,4.03358,6.07164,9.66444,1.62405
-14.3551,0.892859,0.318247,2,3,0,18.2691,3.72695,2.80719,0.251846,2.39876,1.62378,1.66803,5.55907,5.99375,9.46158,2.90209
-13.3966,0.621245,0.318247,2,3,0,18.3248,4.75965,3.37899,5.79399,1.90962,5.67245,7.43954,2.48866,1.00029,4.22713,8.36269
-11.3773,0.667254,0.318247,2,3,0,16.0252,4.2027,2.69953,6.2007,2.51236,6.80165,5.37608,5.07055,2.74464,3.62595,6.25767
-14.4132,0.708071,0.318247,2,3,0,16.0071,3.9202,2.13228,2.34364,-0.942367,0.505403,3.05235,4.71218,5.44692,7.61186,4.73887
-14.4132,0.00706665,0.318247,1,1,0,18.5481,3.9202,2.13228,2.34364,-0.942367,0.505403,3.05235,4.71218,5.44692,7.61186,4.73887
-14.4132,0.708544,0.318247,3,7,0,17.1248,3.9202,2.13228,2.34364,-0.942367,0.505403,3.05235,4.71218,5.44692,7.61186,4.73887
-14.2224,0.140203,0.318247,2,3,0,19.3512,3.71831,1.8714,2.25278,2.02817,0.245478,0.00838506,4.22338,3.15769,7.96911,3.77661
-14.2224,0.0469584,0.318247,1,1,0,19.1403,3.71831,1.8714,2.25278,2.02817,0.245478,0.00838506,4.22338,3.15769,7.96911,3.77661
-16.2923,0.163641,0.318247,3,7,0,21.143,-0.114493,3.88027,4.14773,2.0911,2.05748,6.25905,-3.11655,-1.00638,-1.8887,-2.15121
-14.0634,0.818754,0.318247,3,7,0,18.1442,2.2268,3.33626,-0.703601,1.96998,1.75916,2.68011,-1.4103,5.95775,1.07623,2.3974
-14.158,0.562878,0.318247,3,5,0,20.4768,2.51635,2.91312,-0.142473,4.62476,4.36723,4.46624,1.60832,7.42554,3.49875,5.86058
-14.158,0.0249368,0.318247,2,3,0,20.6779,2.51635,2.91312,-0.142473,4.62476,4.36723,4.46624,1.60832,7.42554,3.49875,5.86058
-13.6284,0.629668,0.318247,3,7,0,15.9752,2.16803,2.87689,6.85483,0.74304,0.249971,0.714821,1.47421,-0.4631,7.08278,4.18038
-13.6284,0.0975051,0.318247,4,11,0,27.2462,2.16803,2.87689,6.85483,0.74304,0.249971,0.714821,1.47421,-0.4631,7.08278,4.18038
-13.042,0.814704,0.318247,3,7,0,17.1766,4.33724,2.82751,7.8288,4.29799,1.89802,7.56709,6.45051,3.93507,3.0069,0.996104
-13.042,0.244886,0.318247,3,7,0,22.5427,4.33724,2.82751,7.8288,4.29799,1.89802,7.56709,6.45051,3.93507,3.0069,0.996104
-13.6512,0.0837317,0.318247,2,3,0,18.19,3.65687,2.07711,7.34007,5.07195,2.42399,6.49417,6.26704,3.44394,7.99929,1.65196
-13.6512,0.0229337,0.318247,1,1,0,18.9624,3.65687,2.07711,7.34007,5.07195,2.42399,6.49417,6.26704,3.44394,7.99929,1.65196
-14.4992,0.876412,0.318247,1,1,0,15.9698,5.59155,2.01934,4.75497,3.59547,1.28029,7.56715,6.74048,2.64732,6.57139,1.38837
-12.7235,0.333333,0.318247,2,3,0,18.5454,5.52221,3.349,7.05912,5.91313,2.8292,5.86653,8.20516,1.57052,5.41982,4.26901
-17.6219,0.891822,0.318247,2,3,0,20.345,5.03174,2.5404,3.29533,2.86404,6.79112,13.2251,2.51809,8.17086,3.50757,3.62973
-16.895,0.994562,0.318247,3,7,0,20.2962,4.51474,6.55649,1.40314,1.74819,3.91731,4.95807,4.38222,6.85629,6.26498,5.68571
-16.1744,0.784469,0.318247,3,7,0,19.3217,3.78313,4.2441,7.07798,-3.25894,7.31499,5.0861,5.44377,3.11063,4.7783,8.56243
-14.3388,0.666667,0.318247,2,3,0,19.4851,4.65345,2.97219,6.30425,-1.01508,7.24343,3.75461,4.84397,0.82779,3.29786,6.25094
-11.6666,0.7382,0.318247,4,15,0,17.2158,5.75498,2.53095,3.37092,3.09755,7.13283,3.26454,6.74989,7.34533,6.21583,6.08659
-16.9091,0.738335,0.318247,2,3,0,18.8458,4.81304,2.70375,4.28724,0.454108,8.70871,1.89752,6.54559,10.7093,4.68757,7.95717
-17.4832,0.856838,0.318247,3,7,0,21.8485,6.02992,3.68407,6.688,9.28746,-0.984647,11.3932,0.178167,6.76034,5.32176,0.318062
-13.332,0.752273,0.318247,3,7,0,20.1346,5.09697,3.2534,5.77044,6.72305,9.25674,8.51045,5.28224,6.14827,3.08331,3.63303
-15.7242,0.715467,0.318247,2,3,0,19.0902,4.79208,3.47219,3.08091,2.01023,6.70395,10.1471,5.38533,6.52695,0.568561,2.15379
-14.2854,0.991596,0.318247,3,7,0,18.7646,5.25913,2.99774,6.8173,3.68808,6.19632,9.99561,6.08404,4.71372,3.263,-0.0389209
-14.3181,0.630914,0.318247,3,7,0,17.6139,4.83455,3.64937,8.85768,2.64672,6.2046,8.90042,2.82227,4.93261,4.65462,-0.243994
-15.8884,0.908183,0.318247,3,7,0,18.1629,3.56423,3.46925,8.1703,2.68052,7.36628,10.1707,-0.10196,5.4268,2.80765,1.06836
-16.3235,1,0.318247,3,7,0,18.4925,3.40685,3.8925,6.155,3.18919,6.19436,9.5026,-0.281647,5.25394,1.55042,-2.3331
-16.3235,0.575713,0.318247,4,15,0,24.8759,3.40685,3.8925,6.155,3.18919,6.19436,9.5026,-0.281647,5.25394,1.55042,-2.3331
-21.0371,0.620154,0.318247,2,3,0,24.2749,2.18384,3.1824,5.13057,5.96653,10.9778,9.76875,0.942338,3.58634,-0.157765,-2.2428
-24.6567,0.983318,0.318247,5,31,0,28.6158,15.1103,7.73038,25.702,12.9077,5.82845,9.48353,10.9133,13.8833,32.1139,26.1057
-22.6933,0.945973,0.318247,4,15,0,31.8252,-3.2783,9.11046,11.4799,10.4867,4.15584,7.05815,-6.38415,2.20766,0.296641,-2.64539
-20.8297,0.776887,0.318247,4,15,0,25.9944,8.7056,10.8443,3.82573,6.52007,-1.50588,9.08108,0.508245,0.0705824,17.5691,4.97786
-18.9643,0.990179,0.318247,3,7,0,23.5398,2.86195,7.23303,0.652343,10.336,0.638412,10.7983,-2.36224,4.42434,11.3744,9.15856
-27.3286,0.876342,0.318247,4,15,0,36.1893,9.19247,18.8205,19.356,28.1249,-9.33975,2.06793,1.36149,9.84679,10.7997,24.3767
-25.2012,0.998624,0.318247,4,15,0,34.6183,1.46908,13.4379,15.3404,-10.8353,13.4552,9.06081,2.95234,-3.39268,5.98193,-7.04268
-23.4054,0.97607,0.318247,3,7,0,27.9491,7.63992,8.5609,16.255,-6.72278,12.359,0.977267,4.72149,-1.53136,9.18244,-6.52488
-27.2678,0.763055,0.318247,4,15,0,31.6835,8.66319,13.6843,-2.69857,22.3727,-10.764,10.0004,-4.10142,11.8279,9.88052,25.5388
-27.2717,0.999422,0.318247,4,15,0,28.9569,10.3581,12.0705,-1.49083,25.7299,-10.3528,12.0239,-4.64552,10.6448,13.5599,21.2523
-20.2436,0.859903,0.318247,4,15,0,34.5354,3.47927,9.02497,8.44879,6.81312,-7.00967,-2.00817,0.235472,7.8193,3.39364,-1.51928
-23.9963,0.930283,0.318247,3,7,0,25.6703,1.88068,4.59393,11.8492,5.76702,-6.28992,-0.066664,0.574761,13.4085,3.92522,-8.0715
-23.9914,1,0.318247,4,15,0,31.7038,10.6343,13.9945,19.971,5.848,15.4512,12.8676,9.55836,-2.45347,16.0001,28.7641
-21.3435,0.998508,0.318247,3,7,0,24.7017,9.96917,6.64046,21.4377,8.28731,10.0669,7.46453,9.42691,2.24839,15.6712,26.567
-17.9938,0.848213,0.318247,3,7,0,24.1832,12.0034,4.96102,11.7631,11.1474,12.2474,9.48265,12.2748,2.92516,6.28753,7.45457
-15.4645,0.644914,0.318247,2,3,0,21.211,9.58812,3.45681,11.0093,13.1458,15.5526,10.5901,11.3429,7.02284,6.59348,10.5905
-17.8161,0.8341,0.318247,3,7,0,23.1689,9.57036,3.94196,10.7021,13.4037,1.87756,3.26538,11.1213,14.48,9.25928,8.00348
-16.5969,1,0.318247,2,3,0,19.1879,9.84517,4.22895,10.8141,13.0782,2.57058,3.71181,8.44567,13.7996,9.30986,9.71919
-17.4855,0.894808,0.318247,4,15,0,23.0051,7.75631,4.26596,11.6868,10.7183,4.26299,0.418488,8.87035,14.7701,11.0575,5.82481
-25.8922,0.834824,0.318247,4,15,0,30.4134,18.7933,10.9466,34.289,7.91861,9.79212,18.161,3.22256,16.2431,25.2741,31.6239
-23.3585,0.964932,0.318247,4,15,0,29.8754,8.71479,10.1116,19.6064,3.50256,18.9273,4.12496,1.44911,12.7382,4.3874,25.0111
-24.3308,0.837873,0.318247,4,15,0,30.9153,6.55118,13.3747,8.26905,13.8521,12.392,11.563,3.707,5.67598,6.19098,30.2276
-23.906,0.980128,0.318247,4,15,0,27.2492,8.35254,8.5294,7.92691,12.3945,8.40361,-11.8347,4.72724,9.69678,19.3654,-1.33277
-24.5318,0.99547,0.318247,4,15,0,28.1864,7.35895,8.02934,15.303,-1.91512,3.87606,20.6304,-3.44333,2.5321,-3.88622,13.9921
-28.4745,0.651602,0.318247,4,15,0,34.0169,3.80958,15.2226,11.8333,8.52305,2.25694,7.7427,-11.7345,8.76776,28.5931,39.2587
-25.1694,0.823493,0.318247,4,15,0,33.2139,16.7402,9.37039,23.6783,16.2589,1.63202,-2.79888,7.2581,12.6,18.7498,28.9496
-21.9003,0.879327,0.318247,4,15,0,30.8565,7.50961,10.591,13.6492,12.7954,4.81366,16.5191,-5.42352,14.8119,11.3739,16.7403
-22.2096,0.99742,0.318247,4,15,0,26.723,6.76397,9.2833,8.32798,8.09038,1.24036,20.1752,-4.78128,8.70494,11.0512,21.6413
-21.6896,0.99174,0.318247,4,15,0,27.3939,7.24971,7.68251,21.4402,8.38695,4.87462,-0.841985,15.0084,-0.650758,17.651,2.32121
-19.0089,0.984822,0.318247,4,15,0,24.5128,6.63418,8.25923,15.448,11.6533,6.85981,4.21194,-4.82459,4.44431,14.3294,1.03884
-20.2925,0.934848,0.318247,4,15,0,24.964,8.02363,10.5041,16.7877,10.2825,8.02337,3.28349,-2.12798,5.95317,15.9567,-2.23901
-22.8725,0.992779,0.318247,3,7,0,24.8694,9.58275,8.06794,15.7838,9.11241,20.2747,0.312001,-3.72103,-0.538737,16.2699,-1.94191
-23.5673,1,0.318247,4,15,0,25.4944,5.95978,8.52634,2.48293,2.54434,-15.4337,11.4437,7.26189,7.23126,3.84468,15.9247
-23.9566,1,0.318247,4,15,0,28.9639,12.0196,11.16,17.5553,19.4303,23.3428,0.257493,-1.00609,0.328431,18.0422,4.55653
-19.6938,0.976462,0.318247,4,15,0,28.7168,2.1563,4.70539,-2.91678,0.982802,5.68661,9.88816,-3.27317,2.85902,9.84138,10.1379
-21.2087,1,0.318247,4,15,0,24.7514,7.76364,8.48039,11.2192,7.83505,-4.54167,16.74,-4.6484,12.1601,5.38493,6.90119
-17.7611,0.959686,0.318247,3,7,0,23.0931,6.87929,4.18294,17.4027,10.4791,2.11253,5.34052,4.25956,4.53523,15.4417,7.711
-17.2679,0.956327,0.318247,4,15,0,25.5723,8.74903,4.24771,13.6469,14.9325,1.56117,9.45791,3.39737,4.9363,13.9893,5.11239
-15.3587,0.829862,0.318247,4,15,0,23.0221,5.06318,4.28209,9.51321,9.53962,4.54294,5.45276,-0.0945423,9.72231,9.42789,8.64496
-18.2387,0.963113,0.318247,3,7,0,20.1026,10.0683,5.20794,5.31197,13.6236,9.87691,8.34313,-2.55966,9.23437,13.0006,8.41174
-19.1252,0.981395,0.318247,4,15,0,24.0742,3.25187,6.72936,6.47524,15.0974,-1.5369,4.19622,-4.72436,1.63409,12.0002,7.90122
-21.8575,0.930277,0.318247,4,15,0,24.5961,9.57398,11.1213,5.19607,16.1457,4.22977,-1.10717,3.57426,6.15746,20.2804,5.71479
-16.4504,0.652669,0.318247,3,7,0,26.5452,7.99107,5.06051,11.3623,7.9121,4.26617,1.66119,4.10534,2.12097,14.4253,3.85906
-18.0305,0.925655,0.318247,3,7,0,20.4882,4.56803,7.1459,10.3532,5.58901,11.6517,1.28741,0.17687,3.91535,2.93073,3.16635
-18.5675,0.69432,0.318247,4,15,0,22.3611,0.898338,5.40559,12.4776,4.26655,4.97268,2.24813,-6.8167,-0.0407066,5.86855,5.75242
-15.1672,0.987406,0.318247,3,7,0,19.503,4.29461,4.85516,5.66524,5.95299,2.69637,1.39483,-0.952107,5.71013,6.82211,-0.257278
-13.8045,0.649265,0.318247,4,11,0,17.6587,0.633492,2.80222,3.74684,0.937722,-0.120184,-2.13563,-0.974853,-0.80018,5.04731,4.54633
-13.8045,1.32696e-06,0.318247,1,1,0,27.7197,0.633492,2.80222,3.74684,0.937722,-0.120184,-2.13563,-0.974853,-0.80018,5.04731,4.54633
-12.6259,0.598592,0.318247,4,13,0,16.3801,2.09307,2.37251,5.65834,1.75615,4.68233,3.02077,-1.31794,1.03252,0.296438,1.38988
-12.0113,0.583439,0.318247,2,3,0,14.783,2.79702,2.07617,6.41112,1.80044,3.80536,2.97014,0.897113,1.59697,-0.45006,3.28282
-12.0113,0.111456,0.318247,2,3,0,19.7025,2.79702,2.07617,6.41112,1.80044,3.80536,2.97014,0.897113,1.59697,-0.45006,3.28282
-12.0113,0.119406,0.318247,2,3,0,18.1122,2.79702,2.07617,6.41112,1.80044,3.80536,2.97014,0.897113,1.59697,-0.45006,3.28282
-12.0113,0.000372886,0.318247,2,3,0,16.6433,2.79702,2.07617,6.41112,1.80044,3.80536,2.97014,0.897113,1.59697,-0.45006,3.28282
-12.0113,0.0536273,0.318247,3,7,0,16.3482,2.79702,2.07617,6.41112,1.80044,3.80536,2.97014,0.897113,1.59697,-0.45006,3.28282
-12.0113,0.00362028,0.318247,2,3,0,16.9373,2.79702,2.07617,6.41112,1.80044,3.80536,2.97014,0.897113,1.59697,-0.45006,3.28282
-12.0113,6.96973e-09,0.318247,1,1,0,17.0663,2.79702,2.07617,6.41112,1.80044,3.80536,2.97014,0.897113,1.59697,-0.45006,3.28282
-12.0113,0.099983,0.318247,4,15,0,19.4174,2.79702,2.07617,6.41112,1.80044,3.80536,2.97014,0.897113,1.59697,-0.45006,3.28282
-13.5301,0.964253,0.318247,3,7,0,16.9517,0.59242,3.43266,5.81575,1.32012,-1.34208,-0.119029,-0.687507,2.21038,1.44892,-0.587125
-13.5301,0.50254,0.318247,3,7,0,16.0048,0.59242,3.43266,5.81575,1.32012,-1.34208,-0.119029,-0.687507,2.21038,1.44892,-0.587125
-19.0285,0.707651,0.318247,3,7,0,21.2933,-0.428207,4.6185,9.85892,-1.18435,-9.09265,-1.22882,1.1729,2.88052,0.425896,-2.51874
-17.2811,0.986224,0.318247,3,7,0,20.9628,2.3123,3.67854,3.56252,4.61163,-0.563226,6.3407,-6.32352,-2.20998,7.57177,3.42031
-16.5524,0.987227,0.318247,3,7,0,20.1797,3.94579,5.43544,1.21802,0.676631,5.23804,0.888412,3.65772,3.08416,7.94049,10.7279
-17.6516,0.943235,0.318247,3,7,0,20.1285,2.01583,4.06328,6.04408,-3.14436,7.70113,1.21416,1.899,6.54515,8.88318,6.55492
-15.1045,1,0.318247,3,7,0,19.1947,5.33848,3.64451,7.72224,2.68749,0.844938,10.8667,4.18471,0.871117,3.43026,4.91065
-20.3588,0.106773,0.318247,3,7,0,23.3648,1.74684,8.99518,7.15632,7.62117,7.15369,12.4922,0.421483,9.35511,4.21727,4.72355
-15.4991,0.672694,0.318247,3,7,0,21.8326,8.04584,2.42803,9.16092,3.46524,9.51656,1.84084,4.13904,7.84751,8.49302,9.29514
-16.9789,1,0.318247,3,7,0,19.3006,7.57047,5.616,5.69017,11.2061,5.88113,10.5522,4.1934,11.8279,9.94728,0.523627
-14.3291,0.996363,0.318247,3,7,0,20.8399,7.65756,2.56556,10.1391,6.18544,7.62383,3.7591,9.04954,2.87219,7.30273,12.0928
-14.3291,0.00781612,0.318247,3,7,0,22.8305,7.65756,2.56556,10.1391,6.18544,7.62383,3.7591,9.04954,2.87219,7.30273,12.0928
-17.7997,0.621043,0.318247,2,3,0,20.6557,8.45677,2.51979,12.1818,9.39201,6.93827,4.28782,10.3338,3.20165,5.85739,14.49
-20.7794,0.339984,0.318247,3,7,0,23.5055,12.2218,7.02616,10.7049,11.0702,11.2174,14.3233,6.62021,15.9268,22.0498,-0.113829
-23.0229,0.909967,0.318247,4,15,0,26.7987,4.41171,13.4859,11.8324,7.3562,5.54482,4.99521,7.21147,-1.26723,1.93271,21.1595
-21.9146,0.993766,0.318247,3,7,0,27.7277,12.8653,10.1705,7.79204,7.68049,6.45751,7.22128,3.87934,12.3327,15.638,-1.70678
-24.0347,0.988264,0.318247,4,15,0,26.4582,3.24196,18.8948,18.6376,10.8507,-2.14922,4.67972,5.95922,-5.35072,12.0335,17.0993
-20.6894,0.990754,0.318247,3,7,0,26.6701,8.37865,11.6815,17.1575,13.102,-2.79383,2.6344,4.82306,1.37729,10.3195,5.06463
-16.8204,0.96953,0.318247,4,15,0,23.1362,7.62491,4.51081,9.35383,8.99773,3.03601,15.5774,5.75685,2.73709,15.2316,7.86668
-18.4477,0.887782,0.318247,4,15,0,22.594,7.45364,6.62874,14.63,8.16502,3.41983,0.353608,6.95141,8.11399,19.5651,3.70465
-18.6723,0.994203,0.318247,3,7,0,21.1417,10.1501,6.59109,21.8906,5.79763,1.58159,7.97029,11.0715,10.4289,13.6106,6.2291
-15.2346,0.981155,0.318247,3,7,0,20.7173,8.61641,3.94319,10.4651,14.9131,1.90118,9.65513,6.40563,6.77991,8.71443,10.0661
-19.9914,0.599758,0.318247,5,23,0,22.3343,1.43492,5.88136,9.18071,5.4257,15.3052,2.17138,3.92913,-0.829223,9.74996,2.18538
-19.1822,0.973004,0.318247,4,15,0,24.8132,10.1841,6.87684,14.5,13.9082,4.39779,15.947,9.86169,14.9325,14.4325,17.9317
-22.3198,0.797962,0.318247,3,7,0,25.2418,15.9329,5.50571,13.8252,16.8731,11.693,15.1086,11.8667,6.0512,3.24743,18.392
-25.2214,0.986311,0.318247,4,15,0,31.6034,12.6041,9.10938,26.7591,9.95539,5.23503,15.1875,7.81506,24.1621,27.2019,1.21136
-25.7285,0.958796,0.318247,4,15,0,28.5223,14.2526,8.96279,26.9277,6.80141,2.77659,16.3543,2.75455,25.8915,24.6913,2.91807
-28.6584,0.991144,0.318247,4,15,0,31.208,13.5372,11.5922,21.6303,13.7253,6.04794,26.3006,-4.98633,31.6453,19.357,8.45866
-24.5504,0.994968,0.318247,4,15,0,31.787,4.04097,9.07515,12.7766,6.39012,11.2041,-4.1449,12.8473,-11.6101,10.5534,19.0553
-25.5981,0.946277,0.318247,4,15,0,29.1768,3.55226,13.7901,11.3861,7.39549,-4.05268,16.5708,-8.90691,21.348,10.7467,-4.29377
-27.2454,0.996524,0.318247,3,7,0,29.0159,7.10471,10.0904,11.9517,9.24672,-4.30383,14.0586,-6.86543,30.3296,10.7408,-1.16408
-26.3718,0.997757,0.318247,4,15,0,32.1728,3.02498,15.3993,14.0267,7.68631,3.54697,-1.58096,-2.63666,-22.1704,17.876,19.8881
-26.5338,0.969246,0.318247,4,15,0,31.6959,6.67549,12.6385,9.43978,3.41402,-18.0305,10.0081,5.97771,24.8417,7.70908,7.91283
-32.3003,0.99161,0.318247,4,15,0,37.0427,8.86375,19.3298,36.0959,1.4909,-28.8482,-5.63677,14.7117,18.0471,13.6589,29.4811
-32.0242,0.999104,0.318247,3,7,0,33.9334,6.33431,19.9343,38.484,3.62578,-31.4348,-5.73471,13.287,12.216,16.0767,31.414
-27.5811,0.893343,0.318247,3,7,0,34.013,5.06794,17.9939,27.1846,5.43234,-19.5631,0.483552,8.23405,12.9864,16.9635,32.7751
-24.7535,0.994339,0.318247,4,15,0,34.6094,8.64406,10.71,-5.19482,3.82412,16.8105,-0.26135,-3.53872,8.3011,5.87356,15.8413
-25.7087,0.921937,0.318247,4,15,0,31.6699,8.58436,8.98098,13.3307,18.6922,-15.2755,13.7768,4.6539,-5.1068,20.4985,-1.18315
-25.0448,0.850363,0.318247,4,15,0,31.2355,5.58976,14.1318,15.1192,24.2397,3.97561,15.7326,6.51821,13.1853,9.31506,0.46294
-19.9745,1,0.318247,3,7,0,27.0561,10.9118,9.10627,12.2055,6.94072,3.01304,4.65886,4.58849,9.76365,17.3815,0.0685894
-14.3721,0.892633,0.318247,3,7,0,19.8519,7.77605,2.75088,6.17863,8.14698,8.28515,9.49789,7.63041,5.92311,1.69818,10.8643
-16.6884,0.839459,0.318247,3,7,0,18.565,11.0715,4.65057,14.3334,9.16556,7.46682,11.5602,5.94037,8.26062,19.6156,5.59777
-19.5828,0.727961,0.318247,3,7,0,21.906,8.92767,8.68648,14.0564,11.3492,-0.518033,18.2387,6.6075,11.0177,13.5273,9.37076
-16.7582,0.989707,0.318247,3,7,0,21.6902,10.498,5.20219,13.1938,12.7307,9.63322,15.1976,4.1714,4.35645,16.1478,6.55802
-18.9166,0.928983,0.318247,3,7,0,21.7418,8.63173,5.95547,7.33008,11.5603,13.6189,14.9184,-2.91963,2.22758,10.7904,10.8708
-18.1638,0.995558,0.318247,3,7,0,20.0343,6.59053,6.51641,8.54189,7.29436,11.1215,14.344,-2.74109,1.97169,11.9658,10.6242
-16.6741,0.972701,0.318247,3,7,0,21.6225,7.72712,5.31444,14.7847,6.9331,6.4256,6.92433,9.4066,14.2119,9.47602,4.09171
-12.3938,0.791787,0.318247,2,3,0,22.279,8.69588,3.49345,10.9055,7.53741,10.8624,6.723,7.53142,6.35785,11.6104,10.3154
-12.3938,0.672396,0.318247,2,3,0,15.4556,8.69588,3.49345,10.9055,7.53741,10.8624,6.723,7.53142,6.35785,11.6104,10.3154
-11.8442,0.519171,0.318247,3,7,1,14.8162,6.51895,3.29092,7.26335,8.52892,6.33126,9.00612,5.21585,5.81891,9.21655,9.3879
-15.4754,0.586495,0.318247,3,7,0,17.6623,6.0124,2.53436,8.604,-1.18452,5.60555,2.38159,5.9441,4.87028,5.74654,3.98076
