# stan_version_major = 2
# stan_version_minor = 9
# stan_version_patch = 0
# model = eight_schools_ncp_model
# method = sample (Default)
#   sample
#     num_samples = 10000
#     num_warmup = 1000 (Default)
#     save_warmup = 0 (Default)
#     thin = 1 (Default)
#     adapt
#       engaged = 1 (Default)
#       gamma = 0.050000000000000003 (Default)
#       delta = 0.80000000000000004 (Default)
#       kappa = 0.75 (Default)
#       t0 = 10 (Default)
#       init_buffer = 75 (Default)
#       term_buffer = 50 (Default)
#       window = 25 (Default)
#     algorithm = hmc (Default)
#       hmc
#         engine = nuts (Default)
#           nuts
#             max_depth = 10 (Default)
#         metric = diag_e (Default)
#         stepsize = 1 (Default)
#         stepsize_jitter = 0 (Default)
# id = 0 (Default)
# data
#   file = eight_schools.data.R
# init = 2 (Default)
# random
#   seed = 483892929
# output
#   file = eight_schools_ncp.output.csv
#   diagnostic_file =  (Default)
#   refresh = 100 (Default)
lp__,accept_stat__,stepsize__,treedepth__,n_leapfrog__,divergent__,energy__,mu,tau,theta_tilde.1,theta_tilde.2,theta_tilde.3,theta_tilde.4,theta_tilde.5,theta_tilde.6,theta_tilde.7,theta_tilde.8,theta.1,theta.2,theta.3,theta.4,theta.5,theta.6,theta.7,theta.8
-8.68267,0.980042,0.314544,4,15,0,11.6393,8.66898,0.252904,0.531359,1.31492,-1.24543,-0.86052,-1.95119,-0.163387,0.832631,0.693802,8.80337,9.00153,8.35401,8.45135,8.17552,8.62766,8.87956,8.84445
-6.31184,0.554515,0.314544,4,15,0,14.1163,5.24519,4.00063,0.494109,-0.256116,-0.241934,0.735614,-0.833808,-1.10978,1.10398,2.76266,7.22194,4.22056,4.2773,8.18811,1.90943,0.805385,9.6618,16.2976
-6.47009,0.997066,0.314544,3,7,0,9.52376,6.20035,5.03058,0.235728,-0.0831756,0.00201486,-0.283198,0.549893,-0.692195,1.50383,2.86043,7.3862,5.78193,6.21049,4.7757,8.96663,2.71821,13.7655,20.59
-3.54943,0.994087,0.314544,4,15,0,9.36897,10.1368,7.90452,0.549973,-0.672845,0.961521,0.222717,-0.54255,-0.621515,-0.238669,1.42406,14.4841,4.81833,17.7372,11.8973,5.84825,5.22407,8.25028,21.3934
-2.66693,0.985198,0.314544,3,7,0,5.63459,8.85532,3.79829,0.221853,-0.123847,-0.0573435,-0.559472,-0.63596,0.255478,-0.635866,1.00486,9.69798,8.38491,8.63751,6.73028,6.43976,9.8257,6.44011,12.6721
-5.53763,0.921618,0.314544,4,15,0,8.35466,9.26269,0.636233,-1.06354,0.462004,1.17306,-0.318204,0.37747,0.855596,-0.254818,-0.56874,8.58603,9.55663,10.009,9.06024,9.50285,9.80705,9.10056,8.90084
-5.07315,0.997929,0.314544,4,15,0,8.14684,3.81299,0.618532,0.82181,-1.23794,-0.730969,0.353341,-0.197282,-0.498909,0.122496,-0.594849,4.3213,3.04728,3.36086,4.03154,3.69096,3.5044,3.88876,3.44506
-4.72999,0.999723,0.314544,4,15,0,7.38767,10.8718,0.990612,-0.127333,0.982767,0.471574,0.183652,0.111443,0.21656,-0.471582,1.05811,10.7456,11.8453,11.3389,11.0537,10.9822,11.0863,10.4046,11.9199
-4.5826,0.979298,0.314544,4,15,0,7.46078,4.65206,1.32715,0.346432,1.37333,-0.261193,-0.253059,0.425486,-0.422361,-1.06821,0.5936,5.11183,6.47468,4.30542,4.31622,5.21675,4.09153,3.23439,5.43986
-7.56575,0.95059,0.314544,3,7,0,10.547,8.30336,0.558769,-1.09306,1.01767,0.516077,-1.27207,0.465479,-0.857451,1.67275,0.851403,7.6926,8.872,8.59173,7.59257,8.56346,7.82425,9.23804,8.7791
-6.46983,0.886776,0.314544,4,15,0,10.4098,6.92217,0.567526,-1.08252,0.780234,1.79271,-0.25254,0.733064,-0.169956,0.892933,0.0249052,6.30781,7.36497,7.93958,6.77884,7.3382,6.82571,7.42893,6.9363
-7.05387,0.963581,0.314544,4,15,0,12.1459,9.17549,6.03506,-0.390703,0.93921,0.583329,-1.09622,1.01785,0.365224,1.99258,-0.707053,6.81757,14.8437,12.6959,2.55972,15.3183,11.3796,21.2008,4.90838
-6.30207,1,0.314544,4,15,0,11.5027,4.37672,2.85058,0.745375,-0.277171,-0.893603,1.33666,-1.29087,-0.79556,-1.56692,0.787491,6.50147,3.58662,1.82943,8.18696,0.697,2.10891,-0.0899203,6.62152
-8.16413,0.621143,0.314544,3,7,0,13.6341,4.75364,9.94405,0.923706,-0.502184,-0.979134,1.24842,-1.38925,-0.658415,-1.46304,0.367026,13.939,-0.240103,-4.98293,17.168,-9.06113,-1.79368,-9.79488,8.40336
-8.43592,0.455339,0.314544,3,7,0,16.212,13.6153,0.176855,-0.842557,-0.968714,0.990951,0.0295208,0.8286,-0.267547,-1.10226,0.189279,13.4663,13.444,13.7906,13.6205,13.7619,13.568,13.4204,13.6488
-8.04201,0.960741,0.314544,4,15,0,13.0746,3.64732,3.56522,-1.02785,-2.20972,0.25825,-0.842972,0.343306,-0.738051,-0.891504,-0.806031,-0.0172036,-4.23083,4.56804,0.64194,4.87128,1.01601,0.468913,0.773643
-7.44628,0.992088,0.314544,4,15,0,13.1033,10.1327,2.56294,1.67678,2.09235,-0.608951,0.721161,-0.779544,0.249839,1.40528,0.886155,14.4302,15.4953,8.572,11.981,8.13478,10.773,13.7344,12.4039
-6.74174,1,0.314544,3,7,0,7.85364,9.90552,2.56164,1.45598,1.92571,-0.72546,0.695474,-0.814903,0.198161,1.46809,0.79783,13.6352,14.8385,8.04716,11.6871,7.81803,10.4131,13.6662,11.9493
-6.41064,0.957426,0.314544,4,15,0,18.3307,12.579,1.33203,0.22234,0.551625,-0.655373,-0.744659,0.110514,-0.149719,2.14958,0.057954,12.8752,13.3138,11.706,11.5871,12.7262,12.3796,15.4423,12.6562
-5.29863,0.843457,0.314544,3,7,0,14.0143,10.7201,2.07501,0.384312,0.0608704,-0.230005,-0.803583,0.158159,-0.864451,2.16251,0.355385,11.5176,10.8464,10.2428,9.05266,11.0483,8.92636,15.2074,11.4575
-6.40205,0.97972,0.314544,4,15,0,11.0456,-0.520144,2.89666,0.702045,-0.184056,-0.395373,0.615582,-1.04314,0.670308,-1.41652,-0.40758,1.51344,-1.05329,-1.66541,1.26299,-3.54177,1.42151,-4.62333,-1.70077
-6.62165,0.975173,0.314544,4,15,0,14.0337,10.6829,6.02368,1.55401,-0.0310841,-0.287923,0.566911,0.730879,-1.647,1.81146,1.00728,20.0438,10.4956,8.94852,14.0978,15.0855,0.761859,21.5945,16.7504
-6.18301,0.95803,0.314544,4,15,0,11.8793,6.17228,3.25775,-1.52567,-0.133298,-0.0876851,-0.947393,-1.11578,1.46815,-0.684681,0.592264,1.20202,5.73803,5.88662,3.08591,2.53735,10.9551,3.94175,8.10173
-7.11313,0.988951,0.314544,4,15,0,11.3893,4.7525,6.92666,1.59061,1.10768,-0.57242,0.848267,1.2889,-1.77632,1.71578,-0.116347,15.7701,12.425,0.787541,10.6281,13.6803,-7.55147,16.6371,3.9466
-4.91399,0.967491,0.314544,3,7,0,10.6982,9.50071,1.33001,-0.150794,-0.42351,-1.2297,0.081683,-0.152894,-1.56269,1.00538,0.0429437,9.30016,8.93744,7.8652,9.60935,9.29736,7.42231,10.8379,9.55783
-4.92881,0.957441,0.314544,4,11,0,7.04655,7.52893,1.61308,-0.464724,-0.240496,-0.374542,-0.157968,0.947925,-1.8643,0.806772,-0.266475,6.77929,7.14099,6.92476,7.27411,9.058,4.52166,8.83031,7.09908
-4.57204,0.992872,0.314544,4,15,0,8.57407,3.11347,5.10347,1.2849,0.661606,1.23526,0.300072,-0.113508,0.5755,-1.00108,0.322676,9.67093,6.48996,9.41757,4.64488,2.53419,6.05052,-1.99549,4.76024
-6.84647,0.962066,0.314544,3,7,0,9.91204,-0.0382833,0.753709,0.483684,-0.021965,0.447182,-0.57778,0.306063,0.3099,-1.83319,0.0404336,0.326274,-0.0548385,0.298761,-0.473761,0.192399,0.195291,-1.41997,-0.00780817
-8.11025,0.97768,0.314544,3,7,0,14.2971,8.42438,7.40681,1.80377,-1.36494,0.703247,1.15794,-0.10741,0.28636,0.402081,2.38649,21.7846,-1.68548,13.6332,17.0011,7.62881,10.5454,11.4025,26.1007
-7.37945,0.967374,0.314544,4,15,0,14.1773,0.710883,2.08713,0.913837,0.822805,1.25117,0.806462,-1.70463,-1.20741,-0.524259,-0.551494,2.61817,2.42818,3.32224,2.39407,-2.8469,-1.80913,-0.383311,-0.440153
-7.57514,0.98916,0.314544,3,7,0,12.1626,-0.115,5.27737,0.57796,1.97592,0.281165,2.04949,-0.498199,0.101048,-0.591909,-0.706805,2.93511,10.3127,1.36881,10.7009,-2.74418,0.41827,-3.23872,-3.84508
-8.15802,0.928155,0.314544,3,7,0,14.5233,8.72581,0.487685,0.122881,-2.23199,0.915454,-0.230789,0.0805664,-0.453383,1.65351,0.807219,8.78574,7.6373,9.17227,8.61326,8.76511,8.50471,9.53221,9.11948
-8.31915,0.959803,0.314544,4,15,0,13.2772,6.3526,2.04725,-0.731119,0.738448,-1.39629,-0.363897,1.73842,1.38582,-1.58888,0.264753,4.85581,7.86438,3.49403,5.60761,9.91158,9.18973,3.09975,6.89461
-9.78151,0.983409,0.314544,4,15,0,15.1166,10.2758,1.02518,-0.155541,1.81309,-0.970505,-0.748023,2.1418,1.04652,-1.05367,0.891045,10.1163,12.1345,9.28084,9.50892,12.4715,11.3487,9.19558,11.1893
-7.33911,0.996972,0.314544,3,7,0,12.7833,4.13083,1.95735,0.34744,0.637864,-0.125985,-0.663803,1.80544,0.303013,-1.03078,1.99406,4.81089,5.37935,3.88423,2.83154,7.6647,4.72393,2.11324,8.03389
-6.00892,0.980031,0.314544,4,15,0,14.22,7.71661,8.3169,1.46521,-0.535957,-0.910157,1.92574,-1.71186,-0.391674,0.683629,-0.540483,19.9026,3.25911,0.146926,23.7328,-6.52077,4.4591,13.4023,3.22147
-9.32227,0.948003,0.314544,4,15,0,15.436,9.07024,1.3946,-0.450439,-0.704272,1.47264,-2.78916,1.37233,-0.508919,0.437762,-0.134104,8.44206,8.08806,11.124,5.18048,10.9841,8.3605,9.68074,8.88322
-6.12761,0.999995,0.314544,4,15,0,12.7504,4.22394,0.784987,-0.739132,0.986,0.508355,1.44072,-0.627729,0.965438,-0.861551,-0.0117374,3.64373,4.99794,4.62299,5.35489,3.73118,4.98179,3.54763,4.21472
-5.27231,0.94592,0.314544,3,7,0,11.109,10.5698,7.50817,-0.0868612,-0.359385,0.503499,-1.08576,-0.319731,-0.887645,2.23211,0.564454,9.91766,7.8715,14.3502,2.41779,8.16923,3.90524,27.3289,14.8078
-5.71658,0.959735,0.314544,4,15,0,10.0557,8.79743,4.96924,1.15717,-0.914996,0.45697,-1.09809,-0.578707,-2.29117,1.22234,-0.261047,14.5477,4.2506,11.0682,3.34076,5.92169,-2.58792,14.8715,7.50023
-11.0085,0.921982,0.314544,3,7,0,13.4835,12.8243,1.99327,1.66223,-1.1238,1.10524,-1.7245,-0.960285,-2.12573,-0.0825986,-1.85965,16.1376,10.5843,15.0274,9.38695,10.9102,8.58719,12.6597,9.11755
-11.7616,0.949959,0.314544,3,7,0,18.1277,14.3106,5.89271,-0.662459,-1.40783,0.669015,-1.38248,0.0971962,-2.93179,0.039518,-2.04872,10.4069,6.01469,18.2529,6.16406,14.8834,-2.96558,14.5435,2.23811
-12.3103,0.99959,0.314544,4,15,0,18.2368,5.77765,2.34362,1.60206,1.20249,-1.95388,1.75122,-1.9491,2.06024,0.288309,1.74136,9.53227,8.59583,1.19849,9.88186,1.20971,10.6061,6.45334,9.85873
-6.73384,1,0.314544,3,7,0,16.3623,6.45661,1.92923,0.174026,1.01805,-1.55082,0.98529,-2.01624,0.337125,-1.02553,0.259622,6.79235,8.42067,3.46472,8.35746,2.56682,7.107,4.47813,6.95748
-5.62158,0.982337,0.314544,4,15,0,12.4457,7.17917,2.17164,0.707104,-1.18747,0.761834,-1.21533,0.654301,-0.760355,1.43948,-0.858964,8.71474,4.60042,8.8336,4.53991,8.60007,5.52795,10.3052,5.31381
-8.61362,0.968048,0.314544,4,15,0,12.9984,1.87597,1.93994,-0.444316,0.16086,0.763249,-0.67145,-1.69383,0.501849,-1.09914,2.30704,1.01402,2.18802,3.35662,0.573395,-1.40995,2.84952,-0.256291,6.35147
-7.93039,1,0.314544,3,7,0,11.013,1.34603,2.19428,-0.255248,0.503647,0.70103,-0.689366,-1.2638,0.691811,-1.17488,2.14016,0.785941,2.45117,2.88428,-0.166636,-1.4271,2.86406,-1.232,6.04215
-6.69508,1,0.314544,3,7,0,10.3938,3.15584,1.41388,-0.36794,1.10255,1.46636,0.0677902,-0.839537,1.27463,-0.709305,1.16087,2.63562,4.71472,5.2291,3.25169,1.96884,4.95803,2.15297,4.79717
-6.35831,0.982428,0.314544,4,15,0,13.6509,13.2073,6.92913,-0.405052,1.16059,-1.37611,0.472652,-1.26575,-0.829081,1.20301,1.23172,10.4006,21.2492,3.67204,16.4823,4.43672,7.46246,21.5431,21.742
-4.9164,0.999724,0.314544,3,7,0,9.98457,11.6221,4.52877,-0.626138,-0.111403,-0.47234,0.435858,-1.64016,-0.496805,1.58539,-1.07341,8.78647,11.1176,9.48299,13.596,4.19418,9.37219,18.802,6.76086
-6.08076,0.986769,0.314544,3,7,0,8.39427,12.0592,6.44528,-0.340331,0.267053,-0.307192,1.76521,-1.91542,0.00479438,0.840428,-0.466452,9.86568,13.7804,10.0793,23.4364,-0.286174,12.0901,17.476,9.05279
-3.75064,0.970807,0.314544,3,7,0,9.27351,11.343,6.00114,-0.893872,-0.317786,0.235589,1.20144,-0.395303,-0.606841,0.190763,0.26404,5.97876,9.43593,12.7568,18.553,8.97074,7.70128,12.4878,12.9276
-4.09533,0.975455,0.314544,3,7,0,7.59984,12.183,5.99325,0.7118,0.626114,0.562699,0.649417,-1.38091,0.034269,-0.602466,-0.486362,16.449,15.9354,15.5554,16.0751,3.90682,12.3883,8.57223,9.26807
-6.01539,0.922113,0.314544,3,7,0,9.64664,12.8621,16.0802,0.167382,0.0382976,0.570854,0.950077,-0.746159,0.240529,-0.515844,-0.368996,15.5537,13.478,22.0416,28.1395,0.863786,16.7299,4.56729,6.92862
-6.61253,0.226928,0.314544,3,7,0,14.8303,6.56681,0.654666,1.15062,-1.33475,0.84912,0.163574,-0.967433,-0.150944,1.6598,0.129142,7.32008,5.693,7.1227,6.6739,5.93347,6.46799,7.65342,6.65136
-9.34111,0.986897,0.314544,4,15,0,12.7542,10.9589,0.248736,-0.619392,-1.90692,1.39413,1.50376,0.368273,0.514366,0.496398,-0.615457,10.8048,10.4846,11.3057,11.333,11.0505,11.0869,11.0824,10.8058
-8.27404,0.52266,0.314544,4,15,0,13.1308,5.8756,17.0948,0.445515,1.73365,-0.846196,-1.08043,-0.890046,-0.181972,0.358524,0.19682,13.4916,35.5121,-8.58997,-12.5942,-9.33959,2.76482,12.0045,9.24019
-3.11286,1,0.314544,2,3,0,9.29155,4.76567,2.88824,0.726186,0.880857,-0.166081,-0.772627,-1.17615,-0.149698,0.402183,0.626365,6.86306,7.30979,4.28599,2.53414,1.36867,4.3333,5.92727,6.57476
-4.19798,0.967244,0.314544,4,15,0,7.01035,3.38046,6.9098,0.0631887,1.58446,-1.46181,-0.605014,0.249469,0.265089,0.64958,-0.434322,3.81708,14.3287,-6.72033,-0.800059,5.10424,5.21217,7.86893,0.379385
-5.84452,0.982546,0.314544,4,15,0,8.55539,6.5737,4.14252,0.159166,0.386446,-2.66554,-0.346057,0.930364,0.476653,0.277974,-0.113663,7.23305,8.17456,-4.46835,5.14016,10.4277,8.54824,7.72522,6.10285
-5.98999,0.992225,0.314544,4,15,0,11.1789,4.40304,4.43163,0.409702,1.16023,1.59721,1.02074,-1.85397,-0.433471,0.715352,-0.77483,6.21869,9.54475,11.4813,8.92659,-3.81308,2.48206,7.57321,0.969284
-3.64414,0.999704,0.314544,4,15,0,8.38974,4.29972,4.70703,0.179603,1.4706,-0.792327,0.380981,-1.19811,-0.0334121,-0.366296,-0.266545,5.14511,11.2219,0.57021,6.09301,-1.33982,4.14244,2.57555,3.04508
-3.93966,0.990454,0.314544,4,15,0,7.97558,0.609376,7.5329,1.17909,-0.655543,0.700471,-0.0479298,0.72825,-0.0943288,1.74847,0.665729,9.49138,-4.32877,5.88596,0.248325,6.09521,-0.101194,13.7804,5.62425
-4.63355,0.951428,0.314544,3,7,0,8.02966,-0.479266,6.10354,1.11937,-0.947646,0.668161,0.515564,0.260712,0.0918999,-0.275336,0.669097,6.35285,-6.26326,3.59888,2.6675,1.112,0.0816489,-2.15979,3.60459
-6.18224,0.973231,0.314544,3,7,0,8.88762,-1.32204,3.50179,0.925541,-0.880463,0.121183,1.52239,-0.983527,0.0219517,-0.166225,-0.401577,1.91901,-4.40524,-0.897679,4.00907,-4.76615,-1.24517,-1.90412,-2.72828
-3.50304,1,0.314544,3,7,0,8.14873,3.92263,5.18381,0.126478,-0.855529,0.997924,0.24195,0.435546,0.991099,0.505659,0.0603525,4.57826,-0.512276,9.09568,5.17685,6.18042,9.0603,6.54387,4.23548
-2.63178,0.974102,0.314544,4,15,0,7.21441,8.51742,7.95372,1.78982,0.585623,-0.638037,0.471732,-0.790346,-0.811074,0.119934,-0.608849,22.7531,13.1753,3.44265,12.2694,2.23123,2.06636,9.47133,3.6748
-3.27808,0.916544,0.314544,4,15,0,10.4558,7.61486,9.12452,0.432747,1.19279,-0.33609,-0.63038,-1.36613,-0.961487,0.212659,0.732122,11.5635,18.4985,4.5482,1.86295,-4.85041,-1.15824,9.55528,14.2951
-6.45182,0.923948,0.314544,4,15,0,10.1006,5.65292,6.80468,2.25016,-1.17332,-1.57302,-0.844354,-0.579329,-0.228597,1.83675,-0.370323,20.9645,-2.33113,-5.05096,-0.0926392,1.71077,4.09739,18.1514,3.13298
-7.51463,0.97299,0.314544,4,15,0,12.4482,7.51729,1.29106,-1.91447,1.47384,1.28992,0.801989,-0.400205,0.303556,-0.935766,0.324767,5.04559,9.4201,9.18265,8.5527,7.0006,7.90919,6.30916,7.93658
-5.87283,0.931576,0.314544,4,15,0,17.6577,-0.193499,2.79073,-0.0773515,-1.01055,-0.421384,-0.574326,-0.104188,-0.17888,-1.21591,0.18583,-0.409366,-3.01366,-1.36947,-1.79629,-0.48426,-0.692706,-3.58679,0.325105
-2.43382,0.999974,0.314544,3,7,0,6.29613,6.25132,2.70458,0.0817776,-0.368626,0.0833878,-0.604034,-0.274864,-0.387165,-0.62663,-0.240149,6.47249,5.25434,6.47684,4.61766,5.50792,5.2042,4.55654,5.60181
-3.382,0.951342,0.314544,4,15,0,8.21103,6.53468,2.38134,1.70857,-0.12896,0.51737,-0.296973,0.28225,0.155792,-0.203891,0.250976,10.6034,6.22758,7.76671,5.82749,7.20681,6.90568,6.04915,7.13234
-6.78063,0.91979,0.314544,3,7,0,11.9718,5.30845,8.78781,-0.0109461,0.773384,1.0914,0.852805,-1.15477,0.754535,-0.0173342,2.18061,5.21226,12.1048,14.8995,12.8027,-4.83941,11.9392,5.15612,24.4712
-5.70889,0.960692,0.314544,3,7,0,10.1353,0.562727,2.29398,1.05733,1.2972,0.549576,0.887211,-1.14525,0.202085,0.857578,1.05159,2.98822,3.53848,1.82345,2.59797,-2.06445,1.02631,2.52999,2.97506
-3.79971,0.997139,0.314544,3,7,0,9.50148,-0.329603,7.4903,1.48561,1.20519,0.361753,0.0119557,-0.409966,1.02301,0.91189,-0.636297,10.7981,8.69762,2.38004,-0.240051,-3.40037,7.33308,6.50073,-5.09566
-4.25895,0.962113,0.314544,4,15,0,6.65504,-0.0891812,10.9573,1.05277,1.36794,0.568999,-0.099779,-0.554564,0.858419,0.990851,-0.92815,11.4464,14.8998,6.14553,-1.18249,-6.16573,9.31682,10.7679,-10.2592
-2.78043,0.998968,0.314544,4,15,0,7.05856,3.66904,8.39178,0.195603,-0.416919,-0.75778,0.519719,-0.90573,-0.301772,1.25081,1.37372,5.3105,0.170357,-2.69008,8.03041,-3.93164,1.13664,14.1655,15.197
-5.42337,0.847648,0.314544,3,7,0,9.88161,6.40634,1.34034,0.34074,-0.963149,-0.678124,-1.13855,-1.09781,-0.895866,-0.230806,1.30154,6.86305,5.11539,5.49742,4.88029,4.93491,5.20557,6.09698,8.15086
-6.38476,0.994107,0.314544,4,15,0,8.75741,8.05664,6.81318,0.833081,-1.00155,0.283948,1.68555,1.0528,0.631376,0.507008,-0.715448,13.7326,1.23293,9.99123,19.5406,15.2296,12.3583,11.511,3.18217
-5.4591,0.998987,0.314544,4,15,0,10.2595,6.86533,3.14456,-0.0947124,0.870714,-0.0985528,-1.20812,-0.298257,-2.22059,0.643146,0.93806,6.5675,9.60335,6.55542,3.06632,5.92744,-0.11746,8.88774,9.81512
-4.61877,0.995866,0.314544,4,15,0,8.97347,7.87722,8.11073,1.00422,1.24842,0.517046,-1.0997,0.166217,-1.08592,-0.445277,-0.0775171,16.0222,18.0028,12.0708,-1.04213,9.22536,-0.930398,4.26569,7.2485
-5.1462,0.763029,0.314544,4,15,0,9.86685,6.90277,1.33497,1.43597,0.258449,0.664464,0.706927,-1.39009,0.422234,0.149289,-0.971196,8.81975,7.2478,7.78982,7.8465,5.04704,7.46644,7.10207,5.60625
-3.25985,1,0.314544,4,15,0,6.56046,6.28207,5.1927,-0.765209,-0.208776,-0.656925,-0.681056,0.708601,-0.348423,0.18459,0.847097,2.30857,5.19797,2.87086,2.74556,9.96163,4.47282,7.2406,10.6808
-5.41668,0.948528,0.314544,3,7,0,7.73284,6.07905,4.60089,0.315524,1.36879,-1.78144,0.599504,-0.728992,0.481747,1.97409,0.365789,7.53075,12.3767,-2.11717,8.83731,2.72504,8.29552,15.1616,7.76201
-6.95263,0.934645,0.314544,4,15,0,11.0469,1.49201,2.093,0.0999798,0.673782,-1.00678,1.16599,0.411403,0.122476,1.88742,1.84396,1.70127,2.90224,-0.615171,3.93242,2.35308,1.74835,5.44238,5.35141
-6.19335,0.99041,0.314544,3,7,0,11.019,-1.27048,12.7158,0.492432,1.73784,-1.58253,0.148846,0.724391,0.393496,1.14265,-0.210033,4.99117,20.8275,-21.3935,0.622213,7.9407,3.73313,13.2592,-3.9412
-7.94551,1,0.314544,3,7,0,11.8119,0.642125,2.73726,0.61555,1.4996,-1.96462,1.38135,1.33129,0.559896,-0.300244,-0.0842258,2.32705,4.74693,-4.73554,4.42323,4.28622,2.1747,-0.17972,0.411577
-5.63267,0.9874,0.314544,3,7,0,11.5563,4.00233,8.8968,-0.686401,1.37038,-1.09948,0.990795,0.198457,0.793636,-0.0434453,0.784723,-2.10444,16.1943,-5.7795,12.8172,5.76797,11.0632,3.61581,10.9839
-6.58176,1,0.314544,4,15,0,9.88137,1.08797,5.00072,2.35213,-0.912035,-0.205011,-1.1934,0.0249828,-1.03422,0.55785,-0.566907,12.8503,-3.47285,0.0627743,-4.87988,1.21291,-4.08385,3.87763,-1.74697
-6.47704,0.987201,0.314544,4,15,0,12.5357,-2.23005,7.86732,2.2887,-0.304466,0.824313,0.22596,-0.719612,0.800852,-0.0208952,0.984425,15.7759,-4.62539,4.25508,-0.452353,-7.89148,4.07051,-2.39444,5.51473
-4.72042,0.98782,0.314544,3,7,0,9.42923,-1.97946,7.82218,2.49718,-0.470342,0.117966,0.440653,0.153837,0.174166,0.654478,0.503203,17.554,-5.65856,-1.0567,1.46741,-0.776118,-0.617098,3.13999,1.95669
-6.11604,0.577061,0.314544,4,15,0,12.6714,9.84737,5.7241,0.291358,0.340676,-1.65949,-1.30976,-1.95418,-0.559012,1.79646,0.518699,11.5151,11.7974,0.348276,2.35017,-1.33856,6.64753,20.1305,12.8165
-4.77637,0.975844,0.314544,3,7,0,8.83718,9.14108,8.15879,0.31167,0.0667654,-1.29047,-1.17673,-1.99635,-0.289,1.43874,0.310921,11.6839,9.68581,-1.3876,-0.459638,-7.14669,6.78319,20.8795,11.6778
-4.95738,0.979094,0.314544,4,15,0,10.1987,10.914,5.79409,0.295996,1.22647,-0.633732,-1.44481,-1.54554,-1.24336,0.888574,0.136057,12.6291,18.0203,7.24212,2.54269,1.95901,3.70986,16.0625,11.7024
-3.007,0.976733,0.314544,3,7,0,7.46556,10.152,5.96225,1.22079,0.815889,-0.248239,0.128341,0.259758,-0.973942,0.714269,-0.502638,17.4306,15.0165,8.6719,10.9172,11.7007,4.34507,14.4106,7.15511
-6.59725,0.943643,0.314544,3,7,0,10.0409,5.5057,3.24321,1.01998,0.658772,-1.24928,-1.4465,-1.60388,-0.12617,0.401926,1.92975,8.81371,7.64223,1.45402,0.814403,0.303983,5.09651,6.80923,11.7643
-7.08835,0.254463,0.314544,3,7,0,13.0016,6.60829,7.99599,0.593629,0.874334,-0.884298,-1.87478,-1.60007,-0.392275,0.368955,1.9274,11.3549,13.5995,-0.46255,-8.3824,-6.18585,3.47166,9.55845,22.0198
-5.53245,0.80413,0.314544,3,7,0,12.2675,11.6572,1.91228,0.947453,-0.543818,0.0590172,1.01058,0.388228,-1.57873,-0.733997,-0.113606,13.469,10.6172,11.77,13.5897,12.3996,8.63817,10.2535,11.4399
-5.71782,0.997845,0.314544,4,15,0,8.43507,1.86865,1.99832,-0.953226,0.888342,-0.545141,-0.865359,-0.555783,1.46439,0.527825,0.658151,-0.0361966,3.64384,0.779287,0.139389,0.758021,4.79497,2.92341,3.18385
-7.87199,0.974365,0.314544,4,15,0,12.2346,2.70605,1.00328,-0.974658,0.337461,0.978399,0.0782328,0.390617,-1.84641,-0.915616,-1.54791,1.72819,3.04462,3.68766,2.78454,3.09795,0.85358,1.78743,1.15306
-6.21167,0.989102,0.314544,4,15,0,12.6449,8.90303,4.78265,1.56131,-0.62288,-1.74353,-0.128686,-0.659893,1.12481,1.6275,1.16341,16.3702,5.92401,0.564331,8.28757,5.747,14.2826,16.6868,14.4672
-5.52292,0.999989,0.314544,3,7,0,7.8395,8.7986,8.41639,1.15691,-0.70824,-1.95774,0.353277,-1.0626,0.721542,1.6021,0.826159,18.5356,2.83777,-7.67848,11.7719,-0.144651,14.8714,22.2825,15.7519
-9.42957,0.822279,0.314544,4,15,0,14.1939,4.24822,0.827255,-0.632096,1.08429,2.22264,-0.936294,0.512006,-1.23204,-1.74314,0.15217,3.72532,5.14521,6.08691,3.47367,4.67178,3.22901,2.8062,4.37411
-5.98982,0.995289,0.314544,4,15,0,13.8788,10.0732,8.6723,0.676821,-2.12516,-1.81717,0.167776,-0.524912,0.238213,0.603158,-0.0536097,15.9428,-8.3568,-5.6858,11.5282,5.52105,12.1391,15.304,9.60833
-5.24757,0.992782,0.314544,3,7,0,9.51989,10.1764,3.43381,0.871375,-1.66722,-0.447073,0.138678,0.342474,1.01566,1.3105,-0.0634793,13.1685,4.45148,8.64122,10.6526,11.3524,13.664,14.6764,9.95841
-7.52908,0.942256,0.314544,3,7,0,13.4249,12.9527,7.74756,2.00919,-0.729981,-1.10343,0.0942956,0.180945,-0.386307,1.99568,1.0375,28.519,7.29713,4.40379,13.6833,14.3546,9.95976,28.4143,20.9908
-6.92003,0.992543,0.314544,4,15,0,12.9551,1.55507,6.68058,-0.887361,-0.398049,0.207536,-0.272629,-0.95142,0.27252,-1.04749,-1.01816,-4.37301,-1.10413,2.94153,-0.26625,-4.80097,3.37566,-5.4428,-5.24684
-10.3795,0.836242,0.314544,4,15,0,15.2966,14.8145,0.124621,-0.233456,-0.284232,1.34595,-0.225122,1.65781,-0.305837,0.187778,1.28835,14.7854,14.779,14.9822,14.7864,15.0211,14.7764,14.8379,14.975
